timestamp,uid,name,currentfill,freespace,maxspace
2026-09-07 11:14:18,BADI-1,Enge,37,383,420
2026-09-07 11:14:18,flb6939,Flussbad Oberer Letten,71,1129,1200
2026-09-07 11:14:18,flb6940,Flussbad Unterer Letten,5,795,800
2026-09-07 11:14:18,flb8803,Flussbad Unterer Letten (Flussteil),7,793,800
2026-09-07 11:14:18,flb6941,Frauenbad Stadthausquai,23,327,350
2026-09-07 11:14:18,fb006,Freibad Allenmoos,21,7479,7500
2026-09-07 11:14:18,fb008,Freibad Auhof,20,1981,2001
2026-09-07 11:14:18,fb012,Freibad Heuried,27,2573,2600
2026-09-07 11:14:18,LETZI-1,Freibad Letzigraben,27,3773,3800
2026-09-07 11:14:18,SSD-11,Freibad Seebach,17,1983,2000
2026-09-07 11:14:18,fb018,Freibad Zwischen den Hölzern,8,1992,2000
2026-09-07 11:14:18,SSD-2,Hallenbad Blaesi,43,27,70
2026-09-07 11:14:18,SSD-3,Hallenbad Bungertwies,36,-8,28
2026-09-07 11:14:18,SSD-4,Hallenbad City,72,148,220
2026-09-07 11:14:18,SSD-6,Hallenbad Leimbach,50,30,80
2026-09-07 11:14:18,SSD-7,Hallenbad Oerlikon,102,98,200
2026-09-07 11:14:18,SSD-10,Seebad Utoquai,76,724,800
2026-09-07 11:14:18,seb6946,Strandbad Mythenquai,29,4471,4500
2026-09-07 11:14:18,seb6947,Strandbad Tiefenbrunnen,28,3472,3500
2026-09-07 11:14:18,seb6948,Strandbad Wollishofen,4,696,700
2026-09-07 11:14:18,SSD-5,Waermebad Kaeferberg,9,61,70
2026-09-07 11:15:04,BADI-1,Enge,37,383,420
2026-09-07 11:15:04,flb6939,Flussbad Oberer Letten,73,1127,1200
2026-09-07 11:15:04,flb6940,Flussbad Unterer Letten,5,795,800
2026-09-07 11:15:04,flb8803,Flussbad Unterer Letten (Flussteil),7,793,800
2026-09-07 11:15:04,flb6941,Frauenbad Stadthausquai,23,327,350
2026-09-07 11:15:04,fb006,Freibad Allenmoos,23,7477,7500
2026-09-07 11:15:04,fb008,Freibad Auhof,20,1981,2001
2026-09-07 11:15:04,fb012,Freibad Heuried,27,2573,2600
2026-09-07 11:15:04,LETZI-1,Freibad Letzigraben,27,3773,3800
2026-09-07 11:15:04,SSD-11,Freibad Seebach,17,1983,2000
2026-09-07 11:15:04,fb018,Freibad Zwischen den Hölzern,8,1992,2000
2026-09-07 11:15:04,SSD-2,Hallenbad Blaesi,44,26,70
2026-09-07 11:15:04,SSD-3,Hallenbad Bungertwies,32,-4,28
2026-09-07 11:15:04,SSD-4,Hallenbad City,71,149,220
2026-09-07 11:15:04,SSD-6,Hallenbad Leimbach,47,33,80
2026-09-07 11:15:04,SSD-7,Hallenbad Oerlikon,97,103,200
2026-09-07 11:15:04,SSD-10,Seebad Utoquai,75,725,800
2026-09-07 11:15:04,seb6946,Strandbad Mythenquai,27,4473,4500
2026-09-07 11:15:04,seb6947,Strandbad Tiefenbrunnen,30,3470,3500
2026-09-07 11:15:04,seb6948,Strandbad Wollishofen,4,696,700
2026-09-07 11:15:04,SSD-5,Waermebad Kaeferberg,9,61,70
2026-09-07 11:29:28,BADI-1,Enge,45,375,420
2026-09-07 11:29:28,flb6939,Flussbad Oberer Letten,80,1120,1200
2026-09-07 11:29:28,flb6940,Flussbad Unterer Letten,11,789,800
2026-09-07 11:29:28,flb8803,Flussbad Unterer Letten (Flussteil),26,774,800
2026-09-07 11:29:28,flb6941,Frauenbad Stadthausquai,26,324,350
2026-09-07 11:29:28,fb006,Freibad Allenmoos,27,7473,7500
2026-09-07 11:29:28,fb008,Freibad Auhof,22,1979,2001
2026-09-07 11:29:28,fb012,Freibad Heuried,27,2573,2600
2026-09-07 11:29:28,LETZI-1,Freibad Letzigraben,37,3763,3800
2026-09-07 11:29:28,SSD-11,Freibad Seebach,20,1980,2000
2026-09-07 11:29:28,fb018,Freibad Zwischen den Hölzern,11,1989,2000
2026-09-07 11:29:28,SSD-2,Hallenbad Blaesi,19,51,70
2026-09-07 11:29:28,SSD-3,Hallenbad Bungertwies,19,9,28
2026-09-07 11:29:28,SSD-4,Hallenbad City,55,165,220
2026-09-07 11:29:28,SSD-6,Hallenbad Leimbach,47,33,80
2026-09-07 11:29:28,SSD-7,Hallenbad Oerlikon,71,129,200
2026-09-07 11:29:28,SSD-10,Seebad Utoquai,83,717,800
2026-09-07 11:29:28,seb6946,Strandbad Mythenquai,35,4465,4500
2026-09-07 11:29:28,seb6947,Strandbad Tiefenbrunnen,40,3460,3500
2026-09-07 11:29:28,seb6948,Strandbad Wollishofen,7,693,700
2026-09-07 11:29:28,SSD-5,Waermebad Kaeferberg,11,59,70
2026-09-07 11:30:03,BADI-1,Enge,45,375,420
2026-09-07 11:30:03,flb6939,Flussbad Oberer Letten,81,1119,1200
2026-09-07 11:30:03,flb6940,Flussbad Unterer Letten,11,789,800
2026-09-07 11:30:03,flb8803,Flussbad Unterer Letten (Flussteil),26,774,800
2026-09-07 11:30:03,flb6941,Frauenbad Stadthausquai,27,323,350
2026-09-07 11:30:03,fb006,Freibad Allenmoos,27,7473,7500
2026-09-07 11:30:03,fb008,Freibad Auhof,22,1979,2001
2026-09-07 11:30:03,fb012,Freibad Heuried,28,2572,2600
2026-09-07 11:30:03,LETZI-1,Freibad Letzigraben,36,3764,3800
2026-09-07 11:30:03,SSD-11,Freibad Seebach,20,1980,2000
2026-09-07 11:30:03,fb018,Freibad Zwischen den Hölzern,12,1988,2000
2026-09-07 11:30:03,SSD-2,Hallenbad Blaesi,17,53,70
2026-09-07 11:30:03,SSD-3,Hallenbad Bungertwies,19,9,28
2026-09-07 11:30:03,SSD-4,Hallenbad City,55,165,220
2026-09-07 11:30:03,SSD-6,Hallenbad Leimbach,47,33,80
2026-09-07 11:30:03,SSD-7,Hallenbad Oerlikon,71,129,200
2026-09-07 11:30:03,SSD-10,Seebad Utoquai,83,717,800
2026-09-07 11:30:03,seb6946,Strandbad Mythenquai,36,4464,4500
2026-09-07 11:30:03,seb6947,Strandbad Tiefenbrunnen,40,3460,3500
2026-09-07 11:30:03,seb6948,Strandbad Wollishofen,6,694,700
2026-09-07 11:30:03,SSD-5,Waermebad Kaeferberg,11,59,70
2026-09-07 11:44:21,BADI-1,Enge,59,361,420
2026-09-07 11:44:21,flb6939,Flussbad Oberer Letten,51,1149,1200
2026-09-07 11:44:21,flb6940,Flussbad Unterer Letten,10,790,800
2026-09-07 11:44:21,flb8803,Flussbad Unterer Letten (Flussteil),32,768,800
2026-09-07 11:44:21,flb6941,Frauenbad Stadthausquai,28,322,350
2026-09-07 11:44:21,fb006,Freibad Allenmoos,34,7466,7500
2026-09-07 11:44:21,fb008,Freibad Auhof,27,1974,2001
2026-09-07 11:44:21,fb012,Freibad Heuried,30,2570,2600
2026-09-07 11:44:21,LETZI-1,Freibad Letzigraben,40,3760,3800
2026-09-07 11:44:21,SSD-11,Freibad Seebach,21,1979,2000
2026-09-07 11:44:21,fb018,Freibad Zwischen den Hölzern,14,1986,2000
2026-09-07 11:44:21,SSD-2,Hallenbad Blaesi,17,53,70
2026-09-07 11:44:21,SSD-3,Hallenbad Bungertwies,20,8,28
2026-09-07 11:44:21,SSD-4,Hallenbad City,60,160,220
2026-09-07 11:44:21,SSD-6,Hallenbad Leimbach,47,33,80
2026-09-07 11:44:21,SSD-7,Hallenbad Oerlikon,76,124,200
2026-09-07 11:44:21,SSD-10,Seebad Utoquai,90,710,800
2026-09-07 11:44:21,seb6946,Strandbad Mythenquai,60,4440,4500
2026-09-07 11:44:21,seb6947,Strandbad Tiefenbrunnen,52,3448,3500
2026-09-07 11:44:21,seb6948,Strandbad Wollishofen,7,693,700
2026-09-07 11:44:21,SSD-5,Waermebad Kaeferberg,8,62,70
2026-09-07 11:45:06,BADI-1,Enge,56,364,420
2026-09-07 11:45:06,flb6939,Flussbad Oberer Letten,51,1149,1200
2026-09-07 11:45:06,flb6940,Flussbad Unterer Letten,10,790,800
2026-09-07 11:45:06,flb8803,Flussbad Unterer Letten (Flussteil),33,767,800
2026-09-07 11:45:06,flb6941,Frauenbad Stadthausquai,29,321,350
2026-09-07 11:45:06,fb006,Freibad Allenmoos,35,7465,7500
2026-09-07 11:45:06,fb008,Freibad Auhof,27,1974,2001
2026-09-07 11:45:06,fb012,Freibad Heuried,31,2569,2600
2026-09-07 11:45:06,LETZI-1,Freibad Letzigraben,41,3759,3800
2026-09-07 11:45:06,SSD-11,Freibad Seebach,21,1979,2000
2026-09-07 11:45:06,fb018,Freibad Zwischen den Hölzern,14,1986,2000
2026-09-07 11:45:06,SSD-2,Hallenbad Blaesi,17,53,70
2026-09-07 11:45:06,SSD-3,Hallenbad Bungertwies,20,8,28
2026-09-07 11:45:06,SSD-4,Hallenbad City,61,159,220
2026-09-07 11:45:06,SSD-6,Hallenbad Leimbach,47,33,80
2026-09-07 11:45:06,SSD-7,Hallenbad Oerlikon,76,124,200
2026-09-07 11:45:06,SSD-10,Seebad Utoquai,89,711,800
2026-09-07 11:45:06,seb6946,Strandbad Mythenquai,60,4440,4500
2026-09-07 11:45:06,seb6947,Strandbad Tiefenbrunnen,53,3447,3500
2026-09-07 11:45:06,seb6948,Strandbad Wollishofen,7,693,700
2026-09-07 11:45:06,SSD-5,Waermebad Kaeferberg,8,62,70
2026-09-07 11:59:24,BADI-1,Enge,66,354,420
2026-09-07 11:59:24,flb6939,Flussbad Oberer Letten,71,1129,1200
2026-09-07 11:59:24,flb6940,Flussbad Unterer Letten,21,779,800
2026-09-07 11:59:24,flb8803,Flussbad Unterer Letten (Flussteil),42,758,800
2026-09-07 11:59:24,flb6941,Frauenbad Stadthausquai,38,312,350
2026-09-07 11:59:24,fb006,Freibad Allenmoos,44,7456,7500
2026-09-07 11:59:24,fb008,Freibad Auhof,27,1974,2001
2026-09-07 11:59:24,fb012,Freibad Heuried,46,2554,2600
2026-09-07 11:59:24,LETZI-1,Freibad Letzigraben,45,3755,3800
2026-09-07 11:59:24,SSD-11,Freibad Seebach,22,1978,2000
2026-09-07 11:59:24,fb018,Freibad Zwischen den Hölzern,14,1986,2000
2026-09-07 11:59:24,SSD-2,Hallenbad Blaesi,5,65,70
2026-09-07 11:59:24,SSD-3,Hallenbad Bungertwies,14,14,28
2026-09-07 11:59:24,SSD-4,Hallenbad City,81,139,220
2026-09-07 11:59:24,SSD-6,Hallenbad Leimbach,34,46,80
2026-09-07 11:59:24,SSD-7,Hallenbad Oerlikon,62,138,200
2026-09-07 11:59:24,SSD-10,Seebad Utoquai,98,702,800
2026-09-07 11:59:24,seb6946,Strandbad Mythenquai,65,4435,4500
2026-09-07 11:59:24,seb6947,Strandbad Tiefenbrunnen,70,3430,3500
2026-09-07 11:59:24,seb6948,Strandbad Wollishofen,8,692,700
2026-09-07 11:59:24,SSD-5,Waermebad Kaeferberg,7,63,70
2026-09-07 12:14:20,BADI-1,Enge,93,327,420
2026-09-07 12:14:20,flb6939,Flussbad Oberer Letten,103,1097,1200
2026-09-07 12:14:20,flb6940,Flussbad Unterer Letten,28,772,800
2026-09-07 12:14:20,flb8803,Flussbad Unterer Letten (Flussteil),63,737,800
2026-09-07 12:14:20,flb6941,Frauenbad Stadthausquai,45,305,350
2026-09-07 12:14:20,fb006,Freibad Allenmoos,52,7448,7500
2026-09-07 12:14:20,fb008,Freibad Auhof,31,1970,2001
2026-09-07 12:14:20,fb012,Freibad Heuried,58,2542,2600
2026-09-07 12:14:20,LETZI-1,Freibad Letzigraben,61,3739,3800
2026-09-07 12:14:20,SSD-11,Freibad Seebach,25,1975,2000
2026-09-07 12:14:20,fb018,Freibad Zwischen den Hölzern,16,1984,2000
2026-09-07 12:14:20,SSD-2,Hallenbad Blaesi,4,66,70
2026-09-07 12:14:20,SSD-3,Hallenbad Bungertwies,9,19,28
2026-09-07 12:14:20,SSD-4,Hallenbad City,90,130,220
2026-09-07 12:14:20,SSD-6,Hallenbad Leimbach,18,62,80
2026-09-07 12:14:20,SSD-7,Hallenbad Oerlikon,46,154,200
2026-09-07 12:14:20,SSD-10,Seebad Utoquai,134,666,800
2026-09-07 12:14:20,seb6946,Strandbad Mythenquai,86,4414,4500
2026-09-07 12:14:20,seb6947,Strandbad Tiefenbrunnen,80,3420,3500
2026-09-07 12:14:20,seb6948,Strandbad Wollishofen,15,685,700
2026-09-07 12:14:20,SSD-5,Waermebad Kaeferberg,5,65,70
2026-09-07 12:15:06,BADI-1,Enge,94,326,420
2026-09-07 12:15:06,flb6939,Flussbad Oberer Letten,103,1097,1200
2026-09-07 12:15:06,flb6940,Flussbad Unterer Letten,28,772,800
2026-09-07 12:15:06,flb8803,Flussbad Unterer Letten (Flussteil),64,736,800
2026-09-07 12:15:06,flb6941,Frauenbad Stadthausquai,46,304,350
2026-09-07 12:15:06,fb006,Freibad Allenmoos,51,7449,7500
2026-09-07 12:15:06,fb008,Freibad Auhof,30,1971,2001
2026-09-07 12:15:06,fb012,Freibad Heuried,59,2541,2600
2026-09-07 12:15:06,LETZI-1,Freibad Letzigraben,64,3736,3800
2026-09-07 12:15:06,SSD-11,Freibad Seebach,27,1973,2000
2026-09-07 12:15:06,fb018,Freibad Zwischen den Hölzern,16,1984,2000
2026-09-07 12:15:06,SSD-2,Hallenbad Blaesi,4,66,70
2026-09-07 12:15:06,SSD-3,Hallenbad Bungertwies,9,19,28
2026-09-07 12:15:06,SSD-4,Hallenbad City,90,130,220
2026-09-07 12:15:06,SSD-6,Hallenbad Leimbach,18,62,80
2026-09-07 12:15:06,SSD-7,Hallenbad Oerlikon,46,154,200
